1,Item,Page 17-18,Categories,Product Type,Name,Style,Display Name,Feature,Filter Tag,Short Description,Group Components,Long Description,CTN,Shipping Weight (LB),Product Dimension (Inch),Material,Material %1,Material %2,Size,Reference Image,Color,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Summary
7950,CM-AC293,913,Living,Shelf,Lugo,Contemporary,,,,Ladder Shelf,,Furniture of America Lugo Contemporary Ladder Shelf,1,44.1,"23 3/4""W X 15 1/2""D X 55""H",,,,0,CM-AC293.jpg,Antique Oak,5-Tier Shelf,For Books or Display,Solid Wood & Others,Antique Oak Finish,,,,,,,"With a simple design and a deep rich antique oak finish, this ladder shelf will add sophistication and functionality to any room. - -"
7951,CM-AC106,914,Living,Side Table,Alda,Transitional,,,,Side Table,,Furniture of America Alda Transitional Side Table,1,15,"15 3/4""Dia X 23 3/4""H",,,,0,CM-AC106.jpg,Dark Walnut,Transitional Style,Bell Shape Design,Solid Wood Veneers,Dark Walnut Finish,,,,,,,"Unique with its bell shape design, this side table top is perfect for a vase of beautiful flowers or as a beverage holder. - -"
7952,CM-AC222,914,Living,Side Table,DEERING,Transitional,,,,"Side Table, White Finish",,"Furniture of America DEERING Transitional Side Table, White Finish",1,17.8,"24 3/4""W X 11 3/4""D X 23 3/4""H",,,,0,CM-AC222.jpg,White,Transitional Style,Hidden Tray,Open Shelf,Turned Legs,Solid Wood & Others,White Finish,,,,,Beautifully designed this side table offers a hidden drawer and open shelf. Comes in a white finish. - -
7953,CM-AC6443,914,Living,Side Table,DARLA,Traditional,,,,Side Table,,"Furniture of America DEERING Transitional Side Table, White Finish",1,41.14,"26""L X 17""W X 24 1/2""H","Solid Wood, Wood Veneer & Others",,,0,CM-AC6443.jpg,Brown Cherry,Traditional Style,Bun Feet,Solid Wood/Wood Veneer/Others,Turned Legs,Open Bottom Shelf,Brown Cherry Finish,,,,,You'll earn more than a few compliments from admirers on how this accent table looks in your home! The elegant turned legs bring an eye-catching quality to the design that is further enhanced by the round bun feet. - -
7954,CM-AC786,914,Living,Top Stand,Santa Clarita,Traditional,,,,Oval Marble Top Stand,,Furniture of America Santa Clarita Traditional Oval Marble Top Stand,1,19,"16 1/2""W X 20 1/2""D X 26""H","Marble, Solid Wood & Others",,,0,CM-AC786.jpg,Dark Cherry,Classic Style,Genuine Marble Top,5-Tier Ladder Shelf,Solid Wood & Others,Dark Cherry Finish,Available in 4 Table Top Designs,,,,,"The perfect stand for the classic home. Solid woods turned legs finished in dark cherry and accented with a creamy marble table top. Available in rectangle, oval, square and round. - -"
7955,CM-AC787,914,Living,Top Stand,Santa Clarita,Traditional,,,,Square Marble Top Stand,,Furniture of America Santa Clarita Traditional Square Marble Top Stand,1,19,"14""W X 14""D X 31""H","Marble, Solid Wood & Others",,,0,CM-AC787.jpg,Dark Cherry,Classic Style,Genuine Marble Top,5-Tier Ladder Shelf,Solid Wood & Others,Dark Cherry Finish,Available in 4 Table Top Designs,,,,,"The perfect stand for the classic home. Solid woods turned legs finished in dark cherry and accented with a creamy marble table top. Available in rectangle, oval, square and round. - -"
7956,CM-AC788,914,Living,Top Stand,Santa Clarita,Traditional,,,,Round Marble Top Stand,,Furniture of America Santa Clarita Traditional Round Marble Top Stand,1,22,"16 1/2""Dia X 26""H","Marble, Solid Wood & Others",,,0,CM-AC788.jpg,Dark Cherry,Classic Style,Genuine Marble Top,5-Tier Ladder Shelf,Solid Wood & Others,Dark Cherry Finish,Available in 4 Table Top Designs,,,,,"The perfect stand for the classic home. Solid woods turned legs finished in dark cherry and accented with a creamy marble table top. Available in rectangle, oval, square and round. - -"
7957,CM-AC789,914,Living,Top Stand,Santa Clarita,Traditional,,,,Rectangle Marble Top Stand,,Furniture of America Santa Clarita Traditional Rectangle Marble Top Stand,1,20,"12 3/4""W X 18 1/4""D X 26""H","Marble, Solid Wood & Others",,,0,CM-AC789.jpg,Dark Cherry,Classic Style,Genuine Marble Top,5-Tier Ladder Shelf,Solid Wood & Others,Dark Cherry Finish,Available in 4 Table Top Designs,,,,,"The perfect stand for the classic home. Solid woods turned legs finished in dark cherry and accented with a creamy marble table top. Available in rectangle, oval, square and round. - -"
7960,CM7088AR-SET,915,Bedroom,Armoire,ENRICO,Transitional,,,,Armoire,"CM7088AR-1, CM7088AR-2",Furniture of America ENRICO Transitional Armoire,2,228.8,"36""W X 22""D X 73""H",,,,0,CM7088AR.jpg,Espresso,Transitional Style,Double Drawer Fronts,"Solid Wood, Wood Veneer, Others*",Espresso Finish,,,,,,,"A little self-indulgence is appropriate. Finished in espresso, it’s versatile and a great addition to any contemporary master suite. - -"
7963,CM7556AR-SET,915,Bedroom,Armoire,DAPHNE,Transitional,,,,Armoire,"CM7556AR-1, CM7556AR-2",Furniture of America DAPHNE Transitional Armoire,2,217.68,"36""W X 22""D X 73""H",,,,0,CM7556AR.jpg,Gray,Transitional Style,"Solid Wood, Wood Veneer, Others*",Gray Finish,,,,,,,,"In addition to stunning carved details, this transitional style bedroom collection comes with great-looking matching case goods. The spacious armoire features silver handles that sparkle against the weathered gray frame for a beautifully contemporary  design that will beautify any bedroom.  -"
7966,CM7559AR-SET,915,Bedroom,Armoire,TYCHUS,Transitional,,,,"Armoire, Oak","CM7559AR-1, CM7559AR-2","Furniture of America TYCHUS Transitional Armoire, Oak",2,242.2,"36""W X 22""D X 73""H",,,,0,CM7559AR.jpg,Dark Oak,Transitional Style,Gold Accent Drawer Handles and Corners,"Solid Wood, Wood Veneer, Others*",Dark Oak Finish,,,,,,,"An eclectic design with tons of character, this dark oak bedroom collection makes a statement like no other! Rustic, wood grain details provide a warmth to a space that will make even the coldest winters feel cozy. Contrasting gold finished handles,  legs and corner braces add a beautifully chic touch to this matching armoire. -"
7967,CM-AC6211BK,915,Accessories,Coat Rack,PUTNAM I,Cottage,,,,"Coat Rack, Black",,"Furniture of America Putnam Cottage Coat Rack, Black",1,23.8,.,,,,0,CM-AC6211.jpg,Black,Solid Wood Construction,Black,,,,,,,,,N/A - -
7968,CM-AC6211CH,915,Accessories,Coat Rack,PUTNAM I,Cottage,,,,"Coat Rack, Cherry",,"Furniture of America Putnam Cottage Coat Rack, Cherry",1,23.8,.,,,,0,CM-AC6211.jpg,Cherry,Solid Wood Construction,Cherry,,,,,,,,,N/A - -
7969,CM-AC6211NT,915,Accessories,Coat Rack,PUTNAM I,Cottage,,,,"Coat Rack, Natural",,"Furniture of America PUTNAM I Cottage Coat Rack, Natural",1,23.8,"19 1/4""W X 19 1/4""D X 72 1/4""H",,,,0,CM-AC6211NT.jpg,Natural,Solid Wood & Others,Available in 4 Colors,,,,,,,,,Available in multiple colors. These coat racks are sure to make quite the impact in any home. - -
7970,CM-AC6211WH,915,Accessories,Coat Rack,PUTNAM I,Cottage,,,,"Coat Rack, White",,"Furniture of America Putnam Cottage Coat Rack, White",1,23.8,.,,,,0,CM-AC6211.jpg,White,Solid Wood Construction,White,,,,,,,,,N/A - -
7971,CM-DK6162RG,916,Bedroom,Vanity,TRACY,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Rose Gold",,"Furniture of America TRACY Contemporary Vanity w/ Stool, Rose Gold",1,160.6,"17 1/4""L X 14 1/2""W X 17""H",,,,0,CM-DK6162RG.jpg,Rose Gold,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,"Solid Wood, Wood Veneer, Others*",Rose Gold,,,,,
7972,CM-DK6162SV,916,Bedroom,Vanity,TRACY,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Silver",,"Furniture of America TRACY Contemporary Vanity w/ Stool, Silver",1,160.6,"17 1/4""L X 14 1/2""W X 17""H",,,,0,CM-DK6162SV.jpg,Silver,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,"Solid Wood, Wood Veneer, Others*",Silver,,,,,
7973,CM-DK6162WH,916,Bedroom,Vanity,TRACY,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America TRACY Contemporary Vanity w/ Stool, White",1,160.6,"17 1/4""L X 14 1/2""W X 17""H",,,,0,CM-DK6162WH.jpg,White,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,"Solid Wood, Wood Veneer, Others*",White,,,,,
7974,CM-DK6848SV,916,Bedroom,Vanity,ATHY,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Silver",,"Furniture of America ATHY Transitional Vanity w/ Stool, Silver",1,160.6,"15""L X 15""W X 17 1/2""H",,,,0,CM-DK6848SV.jpg,Silver,Transitional Style,Storage Drawers,Knob Pulls,3-Sided Mirror,"Solid Wood, Wood Veneer, Others*",Silver,,,,,
7975,CM-DK6848WH,916,Bedroom,Vanity,ATHY,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America ATHY Transitional Vanity w/ Stool, White",1,160.6,"15""L X 15""W X 17 1/2""H",,,,0,CM-DK6848WH.jpg,White,Transitional Style,Storage Drawers,Knob Pulls,3-Sided Mirror,"Solid Wood, Wood Veneer, Others*",White,,,,,
7976,CM-DK6148RG,917,Bedroom,Vanity,CLARISSE,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Rose Gold",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, Rose Gold",1,99,"19 3/4""L X 15""W X 17""H",,,,0,CM-DK6148RG.jpg,Rose Gold,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,Felt-Lined Drawers,"Solid Wood, Wood Veneer, Others",Rose Gold,,,,
7977,CM-DK6148SV,917,Bedroom,Vanity,CLARISSE,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Silver",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, Silver",1,99,"19 3/4""L X 15""W X 17""H",,,,0,CM-DK6148SV.jpg,Silver,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,Felt-Lined Drawers,"Solid Wood, Wood Veneer, Others",Silver,,,,
7978,CM-DK6148WH,917,Bedroom,Vanity,CLARISSE,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,99,"19 3/4""L X 15""W X 17""H",,,,0,CM-DK6148WH.jpg,White,Contemporary Style,Storage Drawers,3mm Mirror Inserts,3-Sided Mirror,Felt-Lined Drawers,"Solid Wood, Wood Veneer, Others",White,,,,
7979,CM-DK6845SV,917,Bedroom,Vanity,HARRIET,Traditional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Silver",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,76.6,"Table: 31 5/8""L X 15 3/4""W X 29 7/8""H   Mirror: 13 3/8""L X 1 1/8""D X 21 5/8""H   Stool: 14 5/8""L X 14 5/8""W X 17 3/4""H",Solid Wood & Others,,,0,CM-DK6845SV.jpg,Silver,Transitional Style,Storage Drawers,Padded Stool Included,Floral Accents,Cabriole Legs,Solid Wood/Others,Silver,,,,Start your day in front of this vanity set! This transitional vanity table proudly displays gently curved legs that help draw attention to the carved details on the drawer panels. Spread out your makeup and beauty products across the two shelves or i n the multiple drawers so everything is in one place. The adjustable mirror helps ensure you approve every detail before heading out to let the day begin. -
7980,CM-DK6845WH,917,Bedroom,Vanity,HARRIET,Traditional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,76.6,"Table: 31 5/8""L X 15 3/4""W X 29 7/8""H   Mirror: 13 3/8""L X 1 1/8""D X 21 5/8""H   Stool: 14 5/8""L X 14 5/8""W X 17 3/4""H",Solid Wood & Others,,,0,CM-DK6845WH.jpg,White,Transitional Style,Storage Drawers,Padded Stool Included,Floral Accents,Cabriole Legs,Solid Wood/Others,White,,,,Start your day in front of this vanity set! This transitional vanity table proudly displays gently curved legs that help draw attention to the carved details on the drawer panels. Spread out your makeup and beauty products across the two shelves or i n the multiple drawers so everything is in one place. The adjustable mirror helps ensure you approve every detail before heading out to let the day begin. -
7981,CM-DK6430PK,918,Bedroom,Vanity,FRANCINE,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, PINK",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,46.7,"Table: 30""L X 15 3/4""W X 29 3/4""H   Mirror: 19 1/8""L X 3 1/8""D X 23 3/4""H   Stool: 19 1/4""L X 14 1/2""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6430PK.jpg,Pink,Transitional Style,Storage Drawers,Padded Stool Included,Solid Wood/Others,Pink,,,,,,Guarantee you're ready to face whatever the day throws your way with this vanity table and stool set. The curved legs decorating the table and stool provide convenient support while also adding visual interest to the design. - -
7982,CM-DK6430WH,918,Bedroom,Vanity,FRANCINE,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,46.7,"Table: 30""L X 15 3/4""W X 29 3/4""H   Mirror: 19 1/8""L X 3 1/8""D X 23 3/4""H   Stool: 19 1/4""L X 14 1/2""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6430WH.jpg,White,Transitional Style,Storage Drawers,Padded Stool Included,Solid Wood/Others,White,,,,,,Guarantee you're ready to face whatever the day throws your way with this vanity table and stool set. The curved legs decorating the table and stool provide convenient support while also adding visual interest to the design. - -
7983,CM-DK6846PK,918,Bedroom,Vanity,JANELLE,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, PINK",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,63.8,"Table: 29 7/8""L X 15 3/4""W X 29 7/8""H   Mirror: 28 7/8""L X 34""D X 23 7/8""   Stool: 14 5/8""L 14 5/8""W X 17 3/4""H",Solid Wood & Others,,,0,CM-DK6846PK.jpg,Pink,Transitional Style,Storage Drawers,Padded Stool Included,Solid Wood/Wood Veneer/Others,Pink,,,,,,"Start your day with confi dence, this vanity set is a handy addition to any bedroom. The spacious double-decker shelf design provides ample room to display your makeup or perfume collection. - -"
7984,CM-DK6846WH,918,Bedroom,Vanity,JANELLE,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America CLARISSE Contemporary Vanity w/ Stool, White",1,63.8,"Table: 29 7/8""L X 15 3/4""W X 29 7/8""H   Mirror: 28 7/8""L X 34""D X 23 7/8""   Stool: 14 5/8""L 14 5/8""W X 17 3/4""H",Solid Wood & Others,,,0,CM-DK6846WH.jpg,White,Transitional Style,Storage Drawers,Padded Stool Included,Solid Wood/Wood Veneer/Others,White,,,,,,"Start your day with confi dence, this vanity set is a handy addition to any bedroom. The spacious double-decker shelf design provides ample room to display your makeup or perfume collection. - -"
7988,CM7088V-PK,919,Bedroom,Vanity,Enrico,Contemporary,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, Espresso","CM7088V-1, CM7088V-2, CM7088V-3","Furniture of America Enrico Contemporary Vanity w/ Stool, Espresso",3,140,"TABLE: 60""L X 17""W X 35 7/8""H MIRROR: 49 7/8""W X 36""H X 1""D STOOL: 18 1/2""L X 14 1/2""W X 24""H","Solid Wood, Wood Veneer & Others",,,0,CM7088V.jpg,Espresso,Contemporary Style,Padded Stool Included,3-Sided Mirror & Drawers,Felt-Lined Top Drawers,5mm Black Tempered Glass Top,Chrome Handles,Solid Wood/Others,Espresso Finish,,,"A little self-indulgence is appropriate. Our bestselling bedroom set now comes with its own matching vanity desk! Finished in espresso, it - -"
7989,CM-DK6431BK,919,Bedroom,Vanity,ADRIANNA,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity, w/ Stool, Black",,"Furniture of America Enrico Contemporary Vanity w/ Stool, Espresso",1,51,"Table: 31 3/4""L X 16""W X 29 3/4   Mirror: 23 3/4""L X 1 1/4""D X 22 1/2""H   Stool: 19 1/4""L X 14 1/""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6431BK.jpg,Black,Transitional Style,Storage Drawers,Padded Stool Included,Padded Stool Included,Black,,,,,,This transitional vanity set will be your first stop of the day to make sure you're always looking your best! The oval mirror is adjustable to make sure you get the best view for your day's preparations. - -
7990,CM-DK6431SV,919,Bedroom,Vanity,ADRIANNA,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity, w/ Stool, Silver",,"Furniture of America Enrico Contemporary Vanity w/ Stool, Espresso",1,51,"Table: 31 3/4""L X 16""W X 29 3/4   Mirror: 23 3/4""L X 1 1/4""D X 22 1/2""H   Stool: 19 1/4""L X 14 1/""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6431SV.jpg,Silver,Transitional Style,Storage Drawers,Padded Stool Included,Padded Stool Included,Silver,,,,,,This transitional vanity set will be your first stop of the day to make sure you're always looking your best! The oval mirror is adjustable to make sure you get the best view for your day's preparations. - -
7991,CM-DK6431WH,919,Bedroom,Vanity,ADRIANNA,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity w/ Stool, White",,"Furniture of America Enrico Contemporary Vanity w/ Stool, Espresso",1,51,"Table: 31 3/4""L X 16""W X 29 3/4   Mirror: 23 3/4""L X 1 1/4""D X 22 1/2""H   Stool: 19 1/4""L X 14 1/""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6431WH.jpg,White,Transitional Style,Storage Drawers,Padded Stool Included,Padded Stool Included,White,,,,,,This transitional vanity set will be your first stop of the day to make sure you're always looking your best! The oval mirror is adjustable to make sure you get the best view for your day's preparations. - -
7992,CM-DK6433BK,919,Bedroom,Vanity,SAMANTHA,Transitional,Vanity w/ Stool,,w/ Stool,"Vanity, w/ Stool, Black",,"Furniture of America Enrico Contemporary Vanity w/ Stool, Espresso",1,46.64,"Table: 28""L X 19""W X 29 3/4""H   Mirror: 23 3/4""L X 1 1/4""D X 21 1/2""H   Stool: 19 1/4""L X 14 1/2""W X 17 1/2""H",Solid Wood & Others,,,0,CM-DK6433BK.jpg,Black,Transitional Style,Storage Drawer,Adjustable Oval Mirror,Solid Wood/Others,Black,,,,,,This transitional vanity set will be your first stop of the day to make sure you - -
